,queryNumber,tableId,queryContents,relevance,queryLength,queryStringLength,numCols,numRows,firstColHits,secondColHits,pageTitle_idf,sectionTitle_idf,tableCaption_idf,tableHeading_idf,tableBody_idf,all_idf,earlyWE,late-maxWE,late-avgWE,late-sumWE,cearly,cmax,csum,cavg,google_early,google_late_max,google_late_avg,google_late_sum
114,2,table-0391-689,2008 beijing olympics,0,3,21,9,2,1,1,21.6222,22.5912,22.5912,23.4634,19.3902,19.2569,0.6366,1.0,0.2807,9.5451,0.105,0.1207,0.3838,0.016,0.5903,1.0000,0.2474,7.9165
115,2,table-1145-422,2008 beijing olympics,0,3,21,5,2,0,0,21.6222,22.5912,22.5912,23.4634,19.3902,19.2569,0.5813,1.0,0.3003,6.6058,0.1023,0.0778,0.2756,0.0459,0.6261,1.0000,0.2101,4.6219
116,2,table-0218-15,2008 beijing olympics,0,3,21,5,12,0,0,21.6222,22.5912,22.5912,23.4634,19.3902,19.2569,0.5856,1.0,0.2567,13.8645,0.052000000000000005,0.06,0.2125,0.0089,0.5588,1.0000,0.2114,10.9940
117,2,table-0223-179,2008 beijing olympics,0,3,21,5,2,0,0,21.6222,22.5912,22.5912,23.4634,19.3902,19.2569,0.7440000000000001,1.0,0.3606,8.6533,0.1238,0.1225,0.3746,0.0312,0.7356,1.0000,0.3122,7.4938
118,2,table-1145-440,2008 beijing olympics,0,3,21,5,2,0,0,21.6222,22.5912,22.5912,23.4634,19.3902,19.2569,0.6176,1.0,0.3212,7.0666,0.1059,0.1074,0.2893,0.0482,0.6250,1.0000,0.2166,4.7643
119,2,table-1574-263,2008 beijing olympics,0,3,21,5,1,0,0,21.6222,22.5912,22.5912,23.4634,19.3902,19.2569,0.6822,1.0,0.3311,7.9473,0.0691,0.1414,0.3809,0.0159,0.6343,1.0000,0.2662,6.3895
120,2,table-1186-590,2008 beijing olympics,0,3,21,5,6,2,0,21.6222,22.5912,22.5912,23.4634,19.3902,19.2569,0.6612,1.0,0.2984,9.5478,0.1637,0.7338,1.6831,0.0701,0.6837,1.0000,0.2623,7.8682
121,3,table-1254-979,fast cars,2,2,9,3,5,0,0,17.3536,14.954,14.954,17.3536,8.6405,8.5396,0.6423,1.0,0.3232,5.1716,0.0,0.0,0.0,0.0,0.4660,1.0000,0.1683,2.6926
122,3,table-1275-187,fast cars,2,2,9,3,3,0,0,17.3536,14.954,14.954,17.3536,8.6405,8.5396,0.6985,1.0,0.3129,5.007,0.0748,0.1925,0.3849,0.0321,0.4667,1.0000,0.1645,2.6324
123,3,table-0005-921,fast cars,1,2,9,7,3,0,0,17.3536,14.954,14.954,17.3536,8.6405,8.5396,0.6982,1.0,0.2833,11.8994,0.0894,0.213,0.213,0.0178,0.5766,1.0000,0.1692,6.4294
124,3,table-0005-922,fast cars,1,2,9,7,3,0,0,17.3536,14.954,14.954,17.3536,8.6405,8.5396,0.7035,1.0,0.2869,12.0513,0.1125,0.213,0.3055,0.0255,0.5591,1.0000,0.1602,6.4064
125,3,table-0005-924,fast cars,1,2,9,7,3,0,0,17.3536,14.954,14.954,17.3536,8.6405,8.5396,0.6586,1.0,0.2394,10.532,0.0986,0.213,0.213,0.0178,0.5894,1.0000,0.1768,6.3647
126,3,table-0005-923,fast cars,1,2,9,7,3,0,0,17.3536,14.954,14.954,17.3536,8.6405,8.5396,0.6893,1.0,0.2721,11.4295,0.0858,0.213,0.213,0.0178,0.5712,1.0000,0.1715,6.5159
127,3,table-0258-207,fast cars,1,2,9,6,2,0,0,17.3536,14.954,14.954,17.3536,8.6405,8.5396,0.6798,1.0,0.2671,8.5461,0.111,0.1738,0.1738,0.0193,0.4470,1.0000,0.1282,4.1029
128,3,table-0005-927,fast cars,1,2,9,5,7,0,0,17.3536,14.954,14.954,17.3536,8.6405,8.5396,0.6687,1.0,0.2675,8.5604,0.1772,0.213,0.213,0.071,0.4692,1.0000,0.1532,4.5965
129,3,table-0005-925,fast cars,1,2,9,7,4,0,0,17.3536,14.954,14.954,17.3536,8.6405,8.5396,0.6895,1.0,0.2667,13.8662,0.09300000000000001,0.213,0.213,0.0178,0.5546,1.0000,0.1577,7.5690
130,3,table-0005-926,fast cars,1,2,9,7,4,0,0,17.3536,14.954,14.954,17.3536,8.6405,8.5396,0.6706,1.0,0.2511,13.0588,0.0839,0.213,0.213,0.0178,0.5638,1.0000,0.1638,7.5329
131,3,table-0483-357,fast cars,1,2,9,7,10,0,0,17.3536,14.954,14.954,17.3536,8.6405,8.5396,0.345,1.0,0.1171,8.4341,0.0,0.0,0.0,0.0,0.4943,1.0000,0.1647,7.2446
132,3,table-0009-475,fast cars,1,2,9,5,17,1,0,17.3536,14.954,14.954,17.3536,8.6405,8.5396,0.5396,1.0,0.1895,18.1899,0.0,0.0,0.0,0.0,0.4403,1.0000,0.1323,11.1172
133,3,table-0990-862,fast cars,1,2,9,2,7,1,3,17.3536,14.954,14.954,17.3536,8.6405,8.5396,0.6989,1.0,0.2794,22.3545,0.0,0.0,0.0,0.0,0.4802,1.0000,0.1185,9.4791
134,3,table-0312-107,fast cars,0,2,9,2,3,0,0,17.3536,14.954,14.954,17.3536,8.6405,8.5396,0.7649,1.0,0.3533,7.0659,0.0,0.0,0.0,0.0,0.6036,1.0000,0.2118,4.2363
135,3,table-1061-706,fast cars,0,2,9,3,3,0,0,17.3536,14.954,14.954,17.3536,8.6405,8.5396,0.5629,1.0,0.2231,7.5865,0.0214,0.068,0.068,0.0113,0.3689,1.0000,0.1115,3.5680
136,3,table-0287-961,fast cars,0,2,9,3,8,0,0,17.3536,14.954,14.954,17.3536,8.6405,8.5396,0.6389,1.0,0.2804,15.1442,0.0,0.0,0.0,0.0,0.4299,1.0000,0.1187,6.4077
137,3,table-0257-866,fast cars,0,2,9,3,14,0,0,17.3536,14.954,14.954,17.3536,8.6405,8.5396,0.613,1.0,0.2506,22.0515,0.0851,0.1054,0.2108,0.0234,0.4287,1.0000,0.1234,10.6153
138,3,table-0016-438,fast cars,0,2,9,4,16,1,1,17.3536,14.954,14.954,17.3536,8.6405,8.5396,0.6054,1.0,0.2275,64.608,0.0175,0.068,0.068,0.0057,0.3844,1.0000,0.0911,25.5169
139,3,table-0928-773,fast cars,0,2,9,2,3,0,0,17.3536,14.954,14.954,17.3536,8.6405,8.5396,0.6502,1.0,0.2467,4.9344,0.0,0.0,0.0,0.0,0.5743,1.0000,0.1928,3.4695
140,3,table-1060-869,fast cars,0,2,9,3,51,0,0,17.3536,14.954,14.954,17.3536,8.6405,8.5396,0.5121,0.4603,0.2028,20.2841,0.0,0.0,0.0,0.0,0.2825,0.2594,0.0717,7.1699
141,3,table-1435-370,fast cars,0,2,9,2,1,0,0,17.3536,14.954,14.954,17.3536,8.6405,8.5396,0.7896,1.0,0.3673,5.8774,0.0544,0.0808,0.0808,0.0135,0.6477,1.0000,0.2569,3.5964
142,3,table-0100-835,fast cars,0,2,9,1,0,0,0,17.3536,14.954,14.954,17.3536,8.6405,8.5396,0.7702,1.0,0.3873,4.6472,0.25,0.3727,0.5308,0.0442,0.6187,1.0000,0.2348,2.8182
143,3,table-0282-248,fast cars,0,2,9,4,20,0,0,17.3536,14.954,14.954,17.3536,8.6405,8.5396,0.49700000000000005,1.0,0.1707,22.1935,0.0,0.0,0.0,0.0,0.3100,1.0000,0.0817,10.1355
144,3,table-0264-280,fast cars,0,2,9,4,25,0,0,17.3536,14.954,14.954,17.3536,8.6405,8.5396,0.5168,1.0,0.18899999999999997,35.1587,0.0238,0.0299,0.0299,0.005,0.3055,1.0000,0.0764,13.7451
145,3,table-0110-38,fast cars,0,2,9,1,0,0,0,17.3536,14.954,14.954,17.3536,8.6405,8.5396,0.7292,1.0,0.3866,3.0924,0.2179,0.5,0.5962,0.0497,0.5107,1.0000,0.2265,1.8118
146,3,table-0100-834,fast cars,0,2,9,2,1,0,0,17.3536,14.954,14.954,17.3536,8.6405,8.5396,0.7432,1.0,0.3749,4.499,0.1961,0.3727,0.3727,0.0311,0.6116,1.0000,0.2441,2.9288
147,3,table-0100-833,fast cars,0,2,9,2,3,0,0,17.3536,14.954,14.954,17.3536,8.6405,8.5396,0.6731,1.0,0.3057,7.3356,0.2045,0.3727,0.3727,0.0311,0.4983,1.0000,0.1668,4.0035
148,3,table-0327-490,fast cars,0,2,9,3,6,0,0,17.3536,14.954,14.954,17.3536,8.6405,8.5396,0.7142,1.0,0.3452,6.2139,0.0,0.0,0.0,0.0,0.5991,1.0000,0.2356,3.7690
149,3,table-1245-278,fast cars,0,2,9,5,13,2,2,17.3536,14.954,14.954,17.3536,8.6405,8.5396,0.6694,1.0,0.23,34.0458,0.0273,0.0333,0.0667,0.0074,0.4310,1.0000,0.1028,14.3870
150,3,table-1245-277,fast cars,0,2,9,5,13,1,1,17.3536,14.954,14.954,17.3536,8.6405,8.5396,0.7181,1.0,0.2384,57.6929,0.0,0.0,0.0,0.0,0.5040,1.0000,0.1143,26.2815
151,3,table-1284-743,fast cars,0,2,9,5,26,2,2,17.3536,14.954,14.954,17.3536,8.6405,8.5396,0.6457,1.0,0.2459,127.8469,0.0,0.0,0.0,0.0,0.4272,1.0000,0.0943,48.8383
152,3,table-1209-300,fast cars,0,2,9,3,24,0,0,17.3536,14.954,14.954,17.3536,8.6405,8.5396,0.5866,1.0,0.2403,32.1949,0.0,0.0,0.0,0.0,0.3491,1.0000,0.0892,11.9493
153,3,table-0168-817,fast cars,0,2,9,4,64,0,0,17.3536,14.954,14.954,17.3536,8.6405,8.5396,0.4031,1.0,0.1422,36.4067,0.0,0.0,0.0,0.0,0.3791,1.0000,0.0985,19.4945
154,3,table-0676-796,fast cars,0,2,9,6,253,0,0,17.3536,14.954,14.954,17.3536,8.6405,8.5396,0.5392,1.0,0.2009,55.4599,0.0,0.0,0.0,0.0,0.3237,1.0000,0.0888,23.2691
155,3,table-0584-496,fast cars,0,2,9,5,31,0,2,17.3536,14.954,14.954,17.3536,8.6405,8.5396,0.6328,1.0,0.2447,148.2808,0.0,0.0,0.0,0.0,0.4404,1.0000,0.1019,61.3336
156,3,table-1137-280,fast cars,0,2,9,3,27,0,2,17.3536,14.954,14.954,17.3536,8.6405,8.5396,0.6424,1.0,0.2223,44.0239,0.0,0.0,0.0,0.0,0.4492,1.0000,0.1054,19.8206
157,3,table-0909-908,fast cars,0,2,9,5,14,0,0,17.3536,14.954,14.954,17.3536,8.6405,8.5396,0.5104,1.0,0.1894,17.4275,0.0,0.0,0.0,0.0,0.4038,1.0000,0.1198,10.0635
158,3,table-1616-460,fast cars,0,2,9,5,28,3,3,17.3536,14.954,14.954,17.3536,8.6405,8.5396,0.5751,1.0,0.1927,158.7521,0.0524,0.1179,0.1179,0.0131,0.3771,1.0000,0.0856,69.5452
159,3,table-1438-931,fast cars,0,2,9,6,5,0,0,17.3536,14.954,14.954,17.3536,8.6405,8.5396,0.6254,1.0,0.2899,8.6974,0.1821,0.3062,0.6003,0.05,0.3990,1.0000,0.1236,3.7070
160,3,table-0523-299,fast cars,0,2,9,4,11,2,2,17.3536,14.954,14.954,17.3536,8.6405,8.5396,0.598,1.0,0.2274,45.0345,0.0,0.0,0.0,0.0,0.4168,1.0000,0.0946,18.1622
161,3,table-1492-789,fast cars,0,2,9,4,9,0,0,17.3536,14.954,14.954,17.3536,8.6405,8.5396,0.6401,1.0,0.2317,34.7606,0.0,0.0,0.0,0.0,0.5452,1.0000,0.1494,20.6233
162,3,table-0564-300,fast cars,0,2,9,3,8,1,1,17.3536,14.954,14.954,17.3536,8.6405,8.5396,0.5653,1.0,0.2096,4.1926,0.0,0.0,0.0,0.0,0.4038,1.0000,0.1409,2.5365
163,3,table-0007-837,fast cars,0,2,9,7,9,0,0,17.3536,14.954,14.954,17.3536,8.6405,8.5396,0.6268,1.0,0.215,41.2768,0.0,0.0,0.0,0.0,0.3546,1.0000,0.0778,14.7787
164,3,table-0187-658,fast cars,0,2,9,8,3,0,0,17.3536,14.954,14.954,17.3536,8.6405,8.5396,0.6633,1.0,0.2643,11.6276,0.0,0.0,0.0,0.0,0.5107,1.0000,0.1418,6.5215
165,3,table-1546-808,fast cars,0,2,9,4,9,0,0,17.3536,14.954,14.954,17.3536,8.6405,8.5396,0.4197,1.0,0.1493,7.7618,0.0,0.0,0.0,0.0,0.2944,1.0000,0.0935,4.1142
166,4,table-1417-149,clothing sizes,2,2,14,7,4,0,0,10.4605,13.7365,12.238,17.3536,10.4459,8.4666,0.7772,1.0,0.3942,7.0961,0.2209,0.4714,0.4714,0.1571,0.6311,1.0000,0.2277,4.0981
167,4,table-1417-138,clothing sizes,2,2,14,6,4,0,0,10.4605,13.7365,12.238,17.3536,10.4459,8.4666,0.8086,1.0,0.39799999999999996,9.5515,0.2209,0.4714,0.4714,0.1571,0.6788,1.0000,0.2301,5.5231
168,4,table-1417-137,clothing sizes,2,2,14,8,2,0,0,10.4605,13.7365,12.238,17.3536,10.4459,8.4666,0.7022,1.0,0.3097,7.4328,0.2209,0.4714,0.4714,0.1571,0.5065,1.0000,0.1801,4.3216
169,4,table-1417-135,clothing sizes,2,2,14,9,5,0,0,10.4605,13.7365,12.238,17.3536,10.4459,8.4666,0.7467,1.0,0.3547,7.0945,0.2209,0.4714,0.4714,0.1571,0.6203,1.0000,0.2232,4.4634
170,4,table-1417-136,clothing sizes,2,2,14,8,6,0,0,10.4605,13.7365,12.238,17.3536,10.4459,8.4666,0.7876,1.0,0.3829,9.1886,0.2209,0.4714,0.4714,0.1571,0.6747,1.0000,0.2255,5.4117
171,4,table-1417-144,clothing sizes,2,2,14,7,5,0,0,10.4605,13.7365,12.238,17.3536,10.4459,8.4666,0.7809,1.0,0.3652,8.0353,0.0902,0.4714,0.4714,0.0786,0.6573,1.0000,0.2116,4.6542
172,4,table-1417-141,clothing sizes,2,2,14,10,6,0,0,10.4605,13.7365,12.238,17.3536,10.4459,8.4666,0.7118,1.0,0.2977,11.9072,0.2209,0.4714,0.4714,0.1571,0.5481,1.0000,0.1613,6.4511
173,4,table-1417-139,clothing sizes,2,2,14,10,6,0,0,10.4605,13.7365,12.238,17.3536,10.4459,8.4666,0.7254,1.0,0.3008,10.8303,0.2209,0.4714,0.4714,0.1571,0.5653,1.0000,0.1595,5.7411
174,4,table-1417-145,clothing sizes,2,2,14,7,5,0,0,10.4605,13.7365,12.238,17.3536,10.4459,8.4666,0.7708,1.0,0.3591,7.9007,0.0902,0.4714,0.4714,0.0786,0.6428,1.0000,0.1979,4.3540
175,4,table-1417-146,clothing sizes,2,2,14,10,5,0,0,10.4605,13.7365,12.238,17.3536,10.4459,8.4666,0.7811,1.0,0.3821,7.6412,0.1136,0.4714,0.5869,0.0652,0.6618,1.0000,0.2161,4.3215
176,4,table-1417-143,clothing sizes,2,2,14,10,5,0,0,10.4605,13.7365,12.238,17.3536,10.4459,8.4666,0.7805,1.0,0.3692,7.3849,0.0902,0.4714,0.4714,0.0786,0.6494,1.0000,0.2064,4.1278
177,4,table-1417-140,clothing sizes,2,2,14,10,6,0,0,10.4605,13.7365,12.238,17.3536,10.4459,8.4666,0.7147,1.0,0.3001,13.2065,0.2209,0.4714,0.4714,0.1571,0.5516,1.0000,0.1631,7.1768
178,4,table-1417-134,clothing sizes,2,2,14,9,5,0,0,10.4605,13.7365,12.238,17.3536,10.4459,8.4666,0.7665,1.0,0.3683,7.3658,0.0902,0.4714,0.4714,0.0786,0.6396,1.0000,0.2080,4.1609
179,4,table-1417-142,clothing sizes,2,2,14,9,5,0,0,10.4605,13.7365,12.238,17.3536,10.4459,8.4666,0.7699,1.0,0.3644,8.0163,0.0902,0.4714,0.4714,0.0786,0.6534,1.0000,0.2131,4.6874
180,4,table-1417-147,clothing sizes,2,2,14,9,5,0,0,10.4605,13.7365,12.238,17.3536,10.4459,8.4666,0.7829999999999999,1.0,0.3893,7.0068,0.0736,0.4714,0.4714,0.0524,0.6716,1.0000,0.2270,4.0856
181,4,table-1511-87,clothing sizes,2,2,14,6,10,0,0,10.4605,13.7365,12.238,17.3536,10.4459,8.4666,0.7227,1.0,0.3454,7.5982,0.3457,0.8819,0.8819,0.147,0.4886,1.0000,0.1838,4.0442
182,4,table-1511-85,clothing sizes,2,2,14,6,2,0,0,10.4605,13.7365,12.238,17.3536,10.4459,8.4666,0.7181,1.0,0.3384,6.7676,0.4132,0.8819,0.8819,0.294,0.5286,1.0000,0.2153,4.3056
183,4,table-1511-82,clothing sizes,2,2,14,10,2,0,0,10.4605,13.7365,12.238,17.3536,10.4459,8.4666,0.772,1.0,0.36700000000000005,5.8712,0.4132,0.8819,0.8819,0.294,0.5484,1.0000,0.2099,3.3576
184,4,table-1511-78,clothing sizes,2,2,14,7,2,0,0,10.4605,13.7365,12.238,17.3536,10.4459,8.4666,0.7668,1.0,0.3741,5.9858,0.3457,0.8819,0.8819,0.147,0.5574,1.0000,0.2254,3.6064
185,4,table-1511-81,clothing sizes,2,2,14,6,2,0,0,10.4605,13.7365,12.238,17.3536,10.4459,8.4666,0.7377,1.0,0.3464,7.6207,0.4132,0.8819,0.8819,0.294,0.5404,1.0000,0.2094,4.6068
186,4,table-1511-79,clothing sizes,2,2,14,9,2,0,0,10.4605,13.7365,12.238,17.3536,10.4459,8.4666,0.7423,1.0,0.344,7.5688,0.3457,0.8819,0.8819,0.147,0.5548,1.0000,0.1827,4.0200
187,4,table-1511-84,clothing sizes,2,2,14,9,2,0,0,10.4605,13.7365,12.238,17.3536,10.4459,8.4666,0.7647,1.0,0.3495,7.6892,0.4132,0.8819,0.8819,0.294,0.6173,1.0000,0.2356,5.1822
188,4,table-1511-80,clothing sizes,2,2,14,6,3,0,0,10.4605,13.7365,12.238,17.3536,10.4459,8.4666,0.7241,1.0,0.3336,7.34,0.4132,0.8819,0.8819,0.294,0.5001,1.0000,0.1880,4.1361
189,4,table-1511-86,clothing sizes,2,2,14,12,3,0,0,10.4605,13.7365,12.238,17.3536,10.4459,8.4666,0.7339,1.0,0.3697,7.3931,0.3457,0.8819,0.8819,0.147,0.5320,1.0000,0.1857,3.7137
190,4,table-1511-77,clothing sizes,2,2,14,12,4,0,0,10.4605,13.7365,12.238,17.3536,10.4459,8.4666,0.6465,1.0,0.2993,7.183,0.4132,0.8819,0.8819,0.294,0.3828,1.0000,0.1594,3.8256
191,4,table-1511-83,clothing sizes,2,2,14,14,3,0,0,10.4605,13.7365,12.238,17.3536,10.4459,8.4666,0.7361,1.0,0.3371,8.0895,0.4132,0.8819,0.8819,0.294,0.5765,1.0000,0.2191,5.2573
192,4,table-0264-473,clothing sizes,2,2,14,15,1,0,0,10.4605,13.7365,12.238,17.3536,10.4459,8.4666,0.6302,1.0,0.3058,3.6692,0.1562,0.3333,0.8047,0.0894,0.6051,1.0000,0.2530,2.5305
193,4,table-1417-148,clothing sizes,1,2,14,1,5,0,0,10.4605,13.7365,12.238,17.3536,10.4459,8.4666,0.79,1.0,0.4058,8.1162,0.2209,0.4714,0.4714,0.1571,0.6451,1.0000,0.2401,4.8026
194,4,table-0056-581,clothing sizes,0,2,14,2,4,0,0,10.4605,13.7365,12.238,17.3536,10.4459,8.4666,0.6358,1.0,0.2755,9.9189,0.0,0.0,0.0,0.0,0.4758,1.0000,0.1500,5.3984
195,4,table-1524-733,clothing sizes,0,2,14,4,24,0,0,10.4605,13.7365,12.238,17.3536,10.4459,8.4666,0.5114,1.0,0.1825,80.2866,0.0407,0.1054,0.2108,0.0176,0.3814,1.0000,0.0962,41.7658
196,4,table-0983-978,clothing sizes,0,2,14,4,2,0,0,10.4605,13.7365,12.238,17.3536,10.4459,8.4666,0.5426,1.0,0.235,4.6993,0.0,0.0,0.0,0.0,0.4012,1.0000,0.1511,2.7205
197,4,table-0020-478,clothing sizes,0,2,14,5,44,0,20,10.4605,13.7365,12.238,17.3536,10.4459,8.4666,0.5122,1.0,0.1867,32.1098,0.0,0.0,0.0,0.0,0.3431,1.0000,0.0797,13.8763
198,4,table-0285-122,clothing sizes,0,2,14,5,6,0,0,10.4605,13.7365,12.238,17.3536,10.4459,8.4666,0.4999,1.0,0.1871,5.6141,0.0471,0.0917,0.0917,0.0153,0.3732,1.0000,0.1172,3.5162
199,4,table-0504-474,clothing sizes,0,2,14,3,17,3,0,10.4605,13.7365,12.238,17.3536,10.4459,8.4666,0.6789,1.0,0.263,21.0408,0.0,0.0,0.0,0.0,0.4998,1.0000,0.1317,10.5333
200,4,table-0817-919,clothing sizes,0,2,14,4,24,0,0,10.4605,13.7365,12.238,17.3536,10.4459,8.4666,0.6949,1.0,0.225,46.7905,0.0,0.0,0.0,0.0,0.5488,1.0000,0.1309,26.1813
201,4,table-0424-537,clothing sizes,0,2,14,3,19,0,0,10.4605,13.7365,12.238,17.3536,10.4459,8.4666,0.516,1.0,0.2147,10.3059,0.0,0.0,0.0,0.0,0.3538,1.0000,0.1051,5.0453
202,4,table-0598-531,clothing sizes,0,2,14,6,2,0,0,10.4605,13.7365,12.238,17.3536,10.4459,8.4666,0.4825,1.0,0.1748,6.6426,0.0,0.0,0.0,0.0,0.4102,1.0000,0.1107,3.5431
203,4,table-1181-159,clothing sizes,0,2,14,18,17,0,0,10.4605,13.7365,12.238,17.3536,10.4459,8.4666,0.5092,1.0,0.1953,17.9712,0.0,0.0,0.0,0.0,0.3003,1.0000,0.0838,7.7120
204,4,table-0283-329,clothing sizes,0,2,14,9,3,1,1,10.4605,13.7365,12.238,17.3536,10.4459,8.4666,0.4933,1.0,0.1871,9.73,0.0,0.0,0.0,0.0,0.3920,1.0000,0.1231,5.9107
205,4,table-0246-812,clothing sizes,0,2,14,2,93,0,2,10.4605,13.7365,12.238,17.3536,10.4459,8.4666,0.5162,1.0,0.1893,68.9194,0.0,0.0,0.0,0.0,0.4287,1.0000,0.1029,37.2430
206,4,table-0344-892,clothing sizes,0,2,14,3,6,0,0,10.4605,13.7365,12.238,17.3536,10.4459,8.4666,0.6009,1.0,0.2401,11.5233,0.0,0.0,0.0,0.0,0.4684,1.0000,0.1490,7.1497
207,4,table-0046-647,clothing sizes,0,2,14,6,8,0,0,10.4605,13.7365,12.238,17.3536,10.4459,8.4666,0.4898,1.0,0.18600000000000003,26.7855,0.0,0.0,0.0,0.0,0.3231,1.0000,0.0823,11.1951
208,4,table-1162-118,clothing sizes,0,2,14,2,4,0,2,10.4605,13.7365,12.238,17.3536,10.4459,8.4666,0.5248,1.0,0.1909,8.0184,0.0,0.0,0.0,0.0,0.3409,1.0000,0.0952,3.9992
209,4,table-0220-359,clothing sizes,0,2,14,4,25,0,0,10.4605,13.7365,12.238,17.3536,10.4459,8.4666,0.3244,1.0,0.1102,3.3074,0.0,0.0,0.0,0.0,0.3603,1.0000,0.1088,2.8300
210,4,table-0285-127,clothing sizes,0,2,14,3,7,0,0,10.4605,13.7365,12.238,17.3536,10.4459,8.4666,0.5473,1.0,0.2075,4.5656,0.059000000000000004,0.0917,0.0917,0.0306,0.4683,1.0000,0.1342,2.6836
211,4,table-1602-196,clothing sizes,0,2,14,4,4,0,0,10.4605,13.7365,12.238,17.3536,10.4459,8.4666,0.5184,1.0,0.2385,5.2473,0.0,0.0,0.0,0.0,0.3811,1.0000,0.1396,2.7916
212,4,table-1487-841,clothing sizes,0,2,14,2,11,0,0,10.4605,13.7365,12.238,17.3536,10.4459,8.4666,0.5735,1.0,0.2475,19.3045,0.3825,0.5941,1.1882,0.198,0.4473,1.0000,0.1282,10.0035
213,4,table-0351-52,clothing sizes,0,2,14,3,18,0,0,10.4605,13.7365,12.238,17.3536,10.4459,8.4666,0.5719,1.0,0.2943,4.7081,0.2825,0.5941,0.5941,0.099,0.4383,1.0000,0.1682,2.6917
214,4,table-0494-248,clothing sizes,0,2,14,5,3,0,0,10.4605,13.7365,12.238,17.3536,10.4459,8.4666,0.6687,1.0,0.3014,6.6309,0.0,0.0,0.0,0.0,0.5018,1.0000,0.1475,3.2456
215,4,table-0962-711,clothing sizes,0,2,14,4,4,0,0,10.4605,13.7365,12.238,17.3536,10.4459,8.4666,0.4778,1.0,0.2165,5.1958,0.2892,0.5941,1.1882,0.132,0.3629,1.0000,0.1405,3.3724
216,4,table-1407-748,clothing sizes,0,2,14,2,8,0,0,10.4605,13.7365,12.238,17.3536,10.4459,8.4666,0.3976,1.0,0.1398,8.6651,0.2179,0.5941,1.1882,0.099,0.2089,1.0000,0.0580,3.3633
217,4,table-0610-364,clothing sizes,0,2,14,5,13,0,0,10.4605,13.7365,12.238,17.3536,10.4459,8.4666,0.5332,1.0,0.2363,6.1426,0.0,0.0,0.0,0.0,0.3841,1.0000,0.1301,3.3815
218,4,table-1034-621,clothing sizes,0,2,14,2,17,0,0,10.4605,13.7365,12.238,17.3536,10.4459,8.4666,0.7236,1.0,0.3197,24.294,0.0,0.0,0.0,0.0,0.5890,1.0000,0.1885,14.3222
219,4,table-0082-138,clothing sizes,0,2,14,4,3,0,0,10.4605,13.7365,12.238,17.3536,10.4459,8.4666,0.5117,1.0,0.2164,5.1945,0.0,0.0,0.0,0.0,0.3824,1.0000,0.1320,3.1676
220,4,table-1069-815,clothing sizes,0,2,14,3,4,0,0,10.4605,13.7365,12.238,17.3536,10.4459,8.4666,0.6134,1.0,0.2451,6.8615,0.0,0.0,0.0,0.0,0.3642,1.0000,0.1184,3.3165
221,4,table-0082-136,clothing sizes,0,2,14,4,5,0,0,10.4605,13.7365,12.238,17.3536,10.4459,8.4666,0.5948,1.0,0.2646,10.5824,0.0,0.0,0.0,0.0,0.4343,1.0000,0.1353,5.4117
222,4,table-0453-683,clothing sizes,0,2,14,3,5,0,0,10.4605,13.7365,12.238,17.3536,10.4459,8.4666,0.5727,1.0,0.2151,29.6823,0.0,0.0,0.0,0.0,0.4500,1.0000,0.1118,15.2077
223,5,table-1530-281,phases of the moon,2,4,18,3,8,8,0,17.8365,18.7104,17.76,34.7072,11.2866,8.7766,0.7954,1.0,0.2989,12.5536,0.0,0.0,0.0,0.0,0.6393,1.0000,0.1834,7.7042
224,5,table-0452-375,phases of the moon,2,4,18,5,8,7,0,17.8365,18.7104,17.76,34.7072,11.2866,8.7766,0.7188,1.0,0.298,22.647,0.1036,0.3333,0.8528,0.0355,0.5905,1.0000,0.1563,11.8794
225,5,table-1444-333,phases of the moon,1,4,18,6,7,6,0,17.8365,18.7104,17.76,34.7072,11.2866,8.7766,0.6475,1.0,0.3274,2.6194,0.047,0.1291,0.4847,0.0121,0.5360,1.0000,0.2192,1.7539
226,5,table-1264-72,phases of the moon,1,4,18,5,13,6,0,17.8365,18.7104,17.76,34.7072,11.2866,8.7766,0.6078,1.0,0.2429,5.8303,0.0366,0.0745,0.1399,0.0087,0.3762,1.0000,0.1254,2.7590
227,5,table-1088-407,phases of the moon,1,4,18,5,12,1,1,17.8365,18.7104,17.76,34.7072,11.2866,8.7766,0.6263,1.0,0.2525,8.5857,0.0732,0.1826,0.397,0.0248,0.4671,1.0000,0.1350,4.5895
228,5,table-0600-601,phases of the moon,1,4,18,15,1,0,0,17.8365,18.7104,17.76,34.7072,11.2866,8.7766,0.7844,1.0,0.3769,6.0299,0.13699999999999998,0.5774,0.8355,0.1044,0.6997,1.0000,0.2532,4.0511
229,5,table-0600-600,phases of the moon,1,4,18,4,3,0,0,17.8365,18.7104,17.76,34.7072,11.2866,8.7766,0.7213,1.0,0.3213,9.64,0.13699999999999998,0.5774,0.8355,0.1044,0.5334,1.0000,0.1619,4.8562
230,5,table-1599-557,phases of the moon,1,4,18,2,4,7,4,17.8365,18.7104,17.76,34.7072,11.2866,8.7766,0.6482,1.0,0.2675,11.7685,0.1163,0.1183,0.3849,0.016,0.4879,1.0000,0.1324,5.8273
